,Country Name,Country Code,Indicator Name,2000
258461,Spain,ESP,"Services, value added (% of GDP)",59.19956904
258462,Spain,ESP,"Services, value added (annual % growth)",5.309567539
258463,Spain,ESP,"Services, value added (constant 2010 US$)",696216000000.0
258464,Spain,ESP,"Services, value added (constant LCU)",524647000000.0
258465,Spain,ESP,"Services, value added (current LCU)",383525000000.0
258466,Spain,ESP,"Services, value added (current US$)",351902000000.0
258467,Spain,ESP,"Services, value added per worker (constant 2010 US$)",70712.72974
258468,Spain,ESP,Sex ratio at birth (male births per female births),
258469,Spain,ESP,SF6 gas emissions (thousand metric tons of CO2 equivalent),2456.5
258470,Spain,ESP,"Share of tariff lines with international peaks, all products (%)",5.201421
258471,Spain,ESP,"Share of tariff lines with international peaks, manufactured products (%)",0.2994668
258472,Spain,ESP,"Share of tariff lines with international peaks, primary products (%)",18.208470000000002
258473,Spain,ESP,"Share of tariff lines with specific rates, all products (%)",1.241456
258474,Spain,ESP,"Share of tariff lines with specific rates, manufactured products (%)",0.0218998
258475,Spain,ESP,"Share of tariff lines with specific rates, primary products (%)",4.477139
258476,Spain,ESP,"Share of youth not in education, employment or training, female (% of female youth population)",
258477,Spain,ESP,"Share of youth not in education, employment or training, male (% of male youth population)",
258478,Spain,ESP,"Share of youth not in education, employment or training, total (% of youth population)",
258479,Spain,ESP,"Short-term debt (% of exports of goods, services and primary income)",
258480,Spain,ESP,Short-term debt (% of total external debt),
258481,Spain,ESP,Short-term debt (% of total reserves),
258482,Spain,ESP,"Smoking prevalence, females (% of adults)",32.1
258483,Spain,ESP,"Smoking prevalence, males (% of adults)",47.3
258484,Spain,ESP,"Smoking prevalence, total (ages 15+)",39.5
258485,Spain,ESP,Social contributions (% of revenue),5.82924942
258486,Spain,ESP,Social contributions (current LCU),7232000000.0
258487,Spain,ESP,Source data assessment of statistical capacity (scale 0 - 100),
258488,Spain,ESP,"Specialist surgical workforce (per 100,000 population)",
258489,Spain,ESP,Start-up procedures to register a business (number),
258490,Spain,ESP,"Start-up procedures to register a business, female (number)",
258491,Spain,ESP,"Start-up procedures to register a business, male (number)",
258492,Spain,ESP,Statistical Capacity score (Overall average),
258493,Spain,ESP,"Stocks traded, total value (% of GDP)",265.3062153
258494,Spain,ESP,"Stocks traded, total value (current US$)",1583550000000.0
258495,Spain,ESP,"Stocks traded, turnover ratio of domestic shares (%)",314.06045689999996
258496,Spain,ESP,Strength of legal rights index (0=weak to 12=strong),
258497,Spain,ESP,Subsidies and other transfers (% of expense),62.9633043
258498,Spain,ESP,Subsidies and other transfers (current LCU),81982000000.0
258499,Spain,ESP,"Suicide mortality rate (per 100,000 population)",8.6
258500,Spain,ESP,"Suicide mortality rate, female (per 100,000 female population)",4.3
258501,Spain,ESP,"Suicide mortality rate, male (per 100,000 male population)",13.1
258502,Spain,ESP,Surface area (sq. km),505000.0
258503,Spain,ESP,"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",
258504,Spain,ESP,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",
258505,Spain,ESP,"Survival to age 65, female (% of cohort)",92.3278248
258506,Spain,ESP,"Survival to age 65, male (% of cohort)",82.02692900000001
258507,Spain,ESP,"Tariff rate, applied, simple mean, all products (%)",3.17
258508,Spain,ESP,"Tariff rate, applied, simple mean, manufactured products (%)",2.24
258509,Spain,ESP,"Tariff rate, applied, simple mean, primary products (%)",7.76
258510,Spain,ESP,"Tariff rate, applied, weighted mean, all products (%)",2.27
258511,Spain,ESP,"Tariff rate, applied, weighted mean, manufactured products (%)",2.01
258512,Spain,ESP,"Tariff rate, applied, weighted mean, primary products (%)",2.94
258513,Spain,ESP,"Tariff rate, most favored nation, simple mean, all products (%)",6.19
258514,Spain,ESP,"Tariff rate, most favored nation, simple mean, manufactured products (%)",4.54
258515,Spain,ESP,"Tariff rate, most favored nation, simple mean, primary products (%)",12.0
258516,Spain,ESP,"Tariff rate, most favored nation, weighted mean, all products (%)",3.45
258517,Spain,ESP,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",3.1
258518,Spain,ESP,"Tariff rate, most favored nation, weighted mean, primary products (%)",4.34
258519,Spain,ESP,Tax payments (number),
258520,Spain,ESP,Tax revenue (% of GDP),15.8141301
258521,Spain,ESP,Tax revenue (current LCU),102452000000.0
258522,Spain,ESP,Taxes less subsidies on products (constant LCU),80726000000.0
258523,Spain,ESP,Taxes less subsidies on products (current LCU),58863000000.0
258524,Spain,ESP,Taxes less subsidies on products (current US$),54231619679.0
258525,Spain,ESP,Taxes on exports (% of tax revenue),
258526,Spain,ESP,Taxes on exports (current LCU),
258527,Spain,ESP,Taxes on goods and services (% of revenue),41.18116456
258528,Spain,ESP,Taxes on goods and services (% value added of industry and services),9.047074323
258529,Spain,ESP,Taxes on goods and services (current LCU),51091000000.0
258530,Spain,ESP,"Taxes on income, profits and capital gains (% of revenue)",41.12474207
258531,Spain,ESP,"Taxes on income, profits and capital gains (% of total taxes)",49.799906299999996
258532,Spain,ESP,"Taxes on income, profits and capital gains (current LCU)",51021000000.0
258533,Spain,ESP,Taxes on international trade (% of revenue),
258534,Spain,ESP,Taxes on international trade (current LCU),
258535,Spain,ESP,"Technical cooperation grants (BoP, current US$)",
258536,Spain,ESP,Technicians in R&D (per million people),627.61921
258537,Spain,ESP,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),
258538,Spain,ESP,Terms of trade adjustment (constant LCU),-9430673569.0
258539,Spain,ESP,Terrestrial and marine protected areas (% of total territorial area),
258540,Spain,ESP,Terrestrial protected areas (% of total land area),
258541,Spain,ESP,"Tertiary education, academic staff (% female)",36.00138092
258542,Spain,ESP,Textiles and clothing (% of value added in manufacturing),6.675228787000001
258543,Spain,ESP,Time required to build a warehouse (days),
258544,Spain,ESP,Time required to enforce a contract (days),
258545,Spain,ESP,Time required to get electricity (days),
258546,Spain,ESP,Time required to obtain an operating license (days),
258547,Spain,ESP,Time required to register property (days),
258548,Spain,ESP,Time required to start a business (days),
258549,Spain,ESP,"Time required to start a business, female (days)",
258550,Spain,ESP,"Time required to start a business, male (days)",
258551,Spain,ESP,Time spent dealing with the requirements of government regulations (% of senior management time),
258552,Spain,ESP,"Time to export, border compliance (hours)",
258553,Spain,ESP,"Time to export, documentary compliance (hours)",
258554,Spain,ESP,"Time to import, border compliance (hours)",
258555,Spain,ESP,"Time to import, documentary compliance (hours)",
258556,Spain,ESP,Time to obtain an electrical connection (days),
258557,Spain,ESP,Time to prepare and pay taxes (hours),
258558,Spain,ESP,Time to resolve insolvency (years),
258559,Spain,ESP,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",
258560,Spain,ESP,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",
258561,Spain,ESP,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",
258562,Spain,ESP,"Total debt service (% of exports of goods, services and primary income)",
258563,Spain,ESP,Total debt service (% of GNI),
258564,Spain,ESP,Total fisheries production (metric tons),1372404.0
258565,Spain,ESP,Total greenhouse gas emissions (% change from 1990),29.89267539
258566,Spain,ESP,Total greenhouse gas emissions (kt of CO2 equivalent),381031.15
258567,Spain,ESP,Total natural resources rents (% of GDP),0.042974735
258568,Spain,ESP,Total reserves (% of total external debt),
258569,Spain,ESP,"Total reserves (includes gold, current US$)",35607623345.0
258570,Spain,ESP,Total reserves in months of imports,1.975834383
258571,Spain,ESP,Total reserves minus gold (current US$),30988904295.0
258572,Spain,ESP,Total tax and contribution rate (% of profit),
258573,Spain,ESP,Trade (% of GDP),60.08233375
258574,Spain,ESP,Trade in services (% of GDP),14.25400231
258575,Spain,ESP,"Trademark applications, direct nonresident",16674.0
258576,Spain,ESP,"Trademark applications, direct resident",82307.0
258577,Spain,ESP,"Trademark applications, nonresident, by count",
258578,Spain,ESP,"Trademark applications, resident, by count",
258579,Spain,ESP,"Trademark applications, total",98981.0
258580,Spain,ESP,Trained teachers in lower secondary education (% of total teachers),
258581,Spain,ESP,"Trained teachers in lower secondary education, female (% of female teachers)",
258582,Spain,ESP,"Trained teachers in lower secondary education, male (% of male teachers)",
258583,Spain,ESP,Trained teachers in preprimary education (% of total teachers),
258584,Spain,ESP,"Trained teachers in preprimary education, female (% of female teachers)",
258585,Spain,ESP,"Trained teachers in preprimary education, male (% of male teachers)",
258586,Spain,ESP,Trained teachers in primary education (% of total teachers),
258587,Spain,ESP,"Trained teachers in primary education, female (% of female teachers)",
258588,Spain,ESP,"Trained teachers in primary education, male (% of male teachers)",
258589,Spain,ESP,Trained teachers in secondary education (% of total teachers),
258590,Spain,ESP,"Trained teachers in secondary education, female (% of female teachers)",
258591,Spain,ESP,"Trained teachers in secondary education, male (% of male teachers)",
258592,Spain,ESP,Trained teachers in upper secondary education (% of total teachers),
258593,Spain,ESP,"Trained teachers in upper secondary education, female (% of female teachers)",
258594,Spain,ESP,"Trained teachers in upper secondary education, male (% of male teachers)",
258595,Spain,ESP,Transport services (% of commercial service exports),
258596,Spain,ESP,Transport services (% of commercial service imports),
258597,Spain,ESP,"Transport services (% of service exports, BoP)",
258598,Spain,ESP,"Transport services (% of service imports, BoP)",
258599,Spain,ESP,Travel services (% of commercial service exports),59.7983397
258600,Spain,ESP,Travel services (% of commercial service imports),18.44840207
258601,Spain,ESP,"Travel services (% of service exports, BoP)",59.7983397
258602,Spain,ESP,"Travel services (% of service imports, BoP)",18.44840207
258603,Spain,ESP,"Tuberculosis case detection rate (%, all forms)",87.0
258604,Spain,ESP,Tuberculosis treatment success rate (% of new cases),
258605,Spain,ESP,UHC service coverage index,
258606,Spain,ESP,Unemployment with advanced education (% of total labor force with advanced education),10.85429955
258607,Spain,ESP,"Unemployment with advanced education, female (% of female labor force with advanced education)",15.29170036
258608,Spain,ESP,"Unemployment with advanced education, male (% of male labor force with advanced education)",6.971099853999999
258609,Spain,ESP,Unemployment with basic education (% of total labor force with basic education),15.22350025
258610,Spain,ESP,"Unemployment with basic education, female (% of female labor force with basic education)",23.45540047
258611,Spain,ESP,"Unemployment with basic education, male (% of male labor force with basic education)",10.80239964
258612,Spain,ESP,Unemployment with intermediate education (% of total labor force with intermediate education),13.79459953
258613,Spain,ESP,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",20.76989937
258614,Spain,ESP,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",8.46780014
258615,Spain,ESP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",20.36800003
258616,Spain,ESP,"Unemployment, female (% of female labor force) (national estimate)",20.32579994
258617,Spain,ESP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",9.498000145
258618,Spain,ESP,"Unemployment, male (% of male labor force) (national estimate)",9.477899551
258619,Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",13.78499985
258620,Spain,ESP,"Unemployment, total (% of total labor force) (national estimate)",13.78520012
258621,Spain,ESP,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",32.22000122
258622,Spain,ESP,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",32.07870102
258623,Spain,ESP,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",19.66399956
258624,Spain,ESP,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",19.62800026
258625,Spain,ESP,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",25.24200058
258626,Spain,ESP,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",25.25119972
258627,Spain,ESP,Unmet need for contraception (% of married women ages 15-49),
258628,Spain,ESP,Urban land area (sq. km),69794.58594
258629,Spain,ESP,Urban land area where elevation is below 5 meters (% of total land area),0.39515009100000004
258630,Spain,ESP,Urban land area where elevation is below 5 meters (sq. km),1983.3884280000002
258631,Spain,ESP,Urban population,30937864.0
258632,Spain,ESP,Urban population (% of total population),76.262
258633,Spain,ESP,Urban population growth (annual %),0.553405611
258634,Spain,ESP,Urban population living in areas where elevation is below 5 meters (% of total population),3.481135254
258635,Spain,ESP,"Use of IMF credit (DOD, current US$)",
258636,Spain,ESP,Use of insecticide-treated bed nets (% of under-5 population),
258637,Spain,ESP,Value lost due to electrical outages (% of sales for affected firms),
258638,Spain,ESP,Vitamin A supplementation coverage rate (% of children ages 6-59 months),
258639,Spain,ESP,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",13.32600021
258640,Spain,ESP,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",15.10200024
258641,Spain,ESP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",14.45399976
258642,Spain,ESP,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",83.31600189
258643,Spain,ESP,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",77.96900177
258644,Spain,ESP,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",79.91699982
258645,Spain,ESP,Wanted fertility rate (births per woman),
258646,Spain,ESP,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",
258647,Spain,ESP,Wholesale price index (2010 = 100),
258648,Spain,ESP,Women Business and the Law Index Score (scale 1-100),94.4
258649,Spain,ESP,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",
258650,Spain,ESP,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",
258651,Spain,ESP,Women who believe a husband is justified in beating his wife (any of five reasons) (%),
258652,Spain,ESP,Women who believe a husband is justified in beating his wife when she argues with him (%),
258653,Spain,ESP,Women who believe a husband is justified in beating his wife when she burns the food (%),
258654,Spain,ESP,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),
258655,Spain,ESP,Women who believe a husband is justified in beating his wife when she neglects the children (%),
258656,Spain,ESP,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),
258657,Spain,ESP,Women who were first married by age 15 (% of women ages 20-24),
258658,Spain,ESP,Women who were first married by age 18 (% of women ages 20-24),
258659,Spain,ESP,Women's share of population ages 15+ living with HIV (%),21.1
294585,United Kingdom,GBR,Access to clean fuels and technologies for cooking (% of population),100.0
294586,United Kingdom,GBR,Access to electricity (% of population),100.0
294587,United Kingdom,GBR,"Access to electricity, rural (% of rural population)",100.0
294588,United Kingdom,GBR,"Access to electricity, urban (% of urban population)",99.97096252
294589,United Kingdom,GBR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),
294590,United Kingdom,GBR,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",
294591,United Kingdom,GBR,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",
294592,United Kingdom,GBR,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",
294593,United Kingdom,GBR,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",
294594,United Kingdom,GBR,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",
294595,United Kingdom,GBR,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",
294596,United Kingdom,GBR,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",
294597,United Kingdom,GBR,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",
294598,United Kingdom,GBR,Adequacy of social insurance programs (% of total welfare of beneficiary households),
294599,United Kingdom,GBR,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),
294600,United Kingdom,GBR,Adequacy of social safety net programs (% of total welfare of beneficiary households),
294601,United Kingdom,GBR,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),
294602,United Kingdom,GBR,"Adjusted net enrollment rate, primary (% of primary school age children)",99.94481
294603,United Kingdom,GBR,"Adjusted net enrollment rate, primary, female (% of primary school age children)",
294604,United Kingdom,GBR,"Adjusted net enrollment rate, primary, male (% of primary school age children)",
294605,United Kingdom,GBR,Adjusted net national income (annual % growth),3.366874917
294606,United Kingdom,GBR,Adjusted net national income (constant 2010 US$),1790430000000.0
294607,United Kingdom,GBR,Adjusted net national income (current US$),1430180000000.0
294608,United Kingdom,GBR,Adjusted net national income per capita (annual % growth),2.9982031819999997
294609,United Kingdom,GBR,Adjusted net national income per capita (constant 2010 US$),30401.670019999998
294610,United Kingdom,GBR,Adjusted net national income per capita (current US$),24284.58263
294611,United Kingdom,GBR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",5.443487309
294612,United Kingdom,GBR,"Adjusted net savings, excluding particulate emission damage (current US$)",90582626894.0
294613,United Kingdom,GBR,"Adjusted net savings, including particulate emission damage (% of GNI)",5.358717751
294614,United Kingdom,GBR,"Adjusted net savings, including particulate emission damage (current US$)",89172014766.0
294615,United Kingdom,GBR,Adjusted savings: carbon dioxide damage (% of GNI),0.472120282
294616,United Kingdom,GBR,Adjusted savings: carbon dioxide damage (current US$),7856341523.0
294617,United Kingdom,GBR,Adjusted savings: consumption of fixed capital (% of GNI),13.09741819
294618,United Kingdom,GBR,Adjusted savings: consumption of fixed capital (current US$),217948000000.0
294619,United Kingdom,GBR,Adjusted savings: education expenditure (% of GNI),3.84152304
294620,United Kingdom,GBR,Adjusted savings: education expenditure (current US$),63925059167.0
294621,United Kingdom,GBR,Adjusted savings: energy depletion (% of GNI),0.9571018379999999
294622,United Kingdom,GBR,Adjusted savings: energy depletion (current US$),15926701719.0
294623,United Kingdom,GBR,Adjusted savings: gross savings (% of GNI),16.12860458
294624,United Kingdom,GBR,Adjusted savings: mineral depletion (% of GNI),0.0
294625,United Kingdom,GBR,Adjusted savings: mineral depletion (current US$),0.0
294626,United Kingdom,GBR,Adjusted savings: natural resources depletion (% of GNI),0.9571018379999999
294627,United Kingdom,GBR,Adjusted savings: net forest depletion (% of GNI),0.0
294628,United Kingdom,GBR,Adjusted savings: net forest depletion (current US$),0.0
294629,United Kingdom,GBR,Adjusted savings: net national savings (% of GNI),3.031186388
294630,United Kingdom,GBR,Adjusted savings: net national savings (current US$),50440610968.0
294631,United Kingdom,GBR,Adjusted savings: particulate emission damage (% of GNI),0.08476955800000001
294632,United Kingdom,GBR,Adjusted savings: particulate emission damage (current US$),1410612128.0
294633,United Kingdom,GBR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",28.0886
294634,United Kingdom,GBR,Adolescents out of school (% of lower secondary school age),0.27243000300000003
294635,United Kingdom,GBR,"Adolescents out of school, female (% of female lower secondary school age)",0.237499997
294636,United Kingdom,GBR,"Adolescents out of school, male (% of male lower secondary school age)",0.305750012
294637,United Kingdom,GBR,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,
294638,United Kingdom,GBR,Adults (ages 15-49) newly infected with HIV,
294639,United Kingdom,GBR,Age dependency ratio (% of working-age population),53.67011266
294640,United Kingdom,GBR,"Age dependency ratio, old (% of working-age population)",24.42301997
294641,United Kingdom,GBR,"Age dependency ratio, young (% of working-age population)",29.24709269
294642,United Kingdom,GBR,Agricultural irrigated land (% of total agricultural land),
294643,United Kingdom,GBR,Agricultural land (% of land area),70.11945604
294644,United Kingdom,GBR,Agricultural land (sq. km),169640.0
294645,United Kingdom,GBR,"Agricultural machinery, tractors",
294646,United Kingdom,GBR,"Agricultural machinery, tractors per 100 sq. km of arable land",
294647,United Kingdom,GBR,Agricultural methane emissions (% of total),31.47653783
294648,United Kingdom,GBR,Agricultural methane emissions (thousand metric tons of CO2 equivalent),27181.69015
294649,United Kingdom,GBR,Agricultural nitrous oxide emissions (% of total),59.73647367
294650,United Kingdom,GBR,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),20184.95445
294651,United Kingdom,GBR,Agricultural raw materials exports (% of merchandise exports),0.467490515
294652,United Kingdom,GBR,Agricultural raw materials imports (% of merchandise imports),1.547149451
294653,United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (% of GDP)",0.8562945679999999
294654,United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (annual % growth)",1.449141649
294655,United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (constant 2010 US$)",15792061216.0
294656,United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (constant LCU)",10259013000.0
294657,United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (current LCU)",9382000000.0
294658,United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (current US$)",14195793615.0
294659,United Kingdom,GBR,"Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)",37182.95149
294660,United Kingdom,GBR,"Air transport, freight (million ton-km)",5160.872
294661,United Kingdom,GBR,"Air transport, passengers carried",70436030.0
294662,United Kingdom,GBR,"Air transport, registered carrier departures worldwide",876158.0
294663,United Kingdom,GBR,Alternative and nuclear energy (% of total energy use),10.30179079
294664,United Kingdom,GBR,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",
294665,United Kingdom,GBR,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",
294666,United Kingdom,GBR,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",
294667,United Kingdom,GBR,"Annual freshwater withdrawals, total (% of internal resources)",
294668,United Kingdom,GBR,"Annual freshwater withdrawals, total (billion cubic meters)",
294669,United Kingdom,GBR,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",
294670,United Kingdom,GBR,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",
294671,United Kingdom,GBR,Antiretroviral therapy coverage (% of people living with HIV),
294672,United Kingdom,GBR,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),
294673,United Kingdom,GBR,Aquaculture production (metric tons),152485.0
294674,United Kingdom,GBR,Arable land (% of land area),24.2880172
294675,United Kingdom,GBR,Arable land (hectares per person),0.09977499
294676,United Kingdom,GBR,Arable land (hectares),5876000.0
294677,United Kingdom,GBR,ARI treatment (% of children under 5 taken to a health provider),
294678,United Kingdom,GBR,Armed forces personnel (% of total labor force),0.725307487
294679,United Kingdom,GBR,"Armed forces personnel, total",212500.0
294680,United Kingdom,GBR,Arms exports (SIPRI trend indicator values),1633000000.0
294681,United Kingdom,GBR,Arms imports (SIPRI trend indicator values),871000000.0
294682,United Kingdom,GBR,"Automated teller machines (ATMs) (per 100,000 adults)",
294683,United Kingdom,GBR,Average number of visits or required meetings with tax officials (for affected firms),
294684,United Kingdom,GBR,Average precipitation in depth (mm per year),
294685,United Kingdom,GBR,Average time to clear exports through customs (days),
294686,United Kingdom,GBR,Average transaction cost of sending remittances from a specific country (%),
294687,United Kingdom,GBR,Average transaction cost of sending remittances to a specific country (%),
294688,United Kingdom,GBR,"Average working hours of children, study and work, ages 7-14 (hours per week)",
294689,United Kingdom,GBR,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",
294690,United Kingdom,GBR,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",
294691,United Kingdom,GBR,"Average working hours of children, working only, ages 7-14 (hours per week)",
294692,United Kingdom,GBR,"Average working hours of children, working only, female, ages 7-14 (hours per week)",
294693,United Kingdom,GBR,"Average working hours of children, working only, male, ages 7-14 (hours per week)",
294694,United Kingdom,GBR,Bank capital to assets ratio (%),
294695,United Kingdom,GBR,Bank liquid reserves to bank assets ratio (%),
294696,United Kingdom,GBR,Bank nonperforming loans to total gross loans (%),
294697,United Kingdom,GBR,Battle-related deaths (number of people),
294698,United Kingdom,GBR,Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),
294699,United Kingdom,GBR,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),
294700,United Kingdom,GBR,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),
294701,United Kingdom,GBR,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),
294702,United Kingdom,GBR,"Binding coverage, all products (%)",100.0
294703,United Kingdom,GBR,"Binding coverage, manufactured products (%)",100.0
294704,United Kingdom,GBR,"Binding coverage, primary products (%)",100.0
294705,United Kingdom,GBR,"Bird species, threatened",
294706,United Kingdom,GBR,"Birth rate, crude (per 1,000 people)",11.5
294707,United Kingdom,GBR,Births attended by skilled health staff (% of total),
294708,United Kingdom,GBR,"Borrowers from commercial banks (per 1,000 adults)",
294709,United Kingdom,GBR,"Bound rate, simple mean, all products (%)",6.1
294710,United Kingdom,GBR,"Bound rate, simple mean, manufactured products (%)",4.21
294711,United Kingdom,GBR,"Bound rate, simple mean, primary products (%)",12.7
294712,United Kingdom,GBR,Bribery incidence (% of firms experiencing at least one bribe payment request),
294713,United Kingdom,GBR,Broad money (% of GDP),94.56733942
294714,United Kingdom,GBR,Broad money (current LCU),1036130000000.0
294715,United Kingdom,GBR,Broad money growth (annual %),11.06361358
294716,United Kingdom,GBR,Broad money to total reserves ratio,30.7768325
294717,United Kingdom,GBR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",
294718,United Kingdom,GBR,Business extent of disclosure index (0=less disclosure to 10=more disclosure),
294719,United Kingdom,GBR,Capture fisheries production (metric tons),754478.0
294720,United Kingdom,GBR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",11.8
294721,United Kingdom,GBR,"Cause of death, by injury (% of total)",3.2
294722,United Kingdom,GBR,"Cause of death, by non-communicable diseases (% of total)",85.0
294723,United Kingdom,GBR,"Central government debt, total (% of GDP)",42.60745438
294724,United Kingdom,GBR,"Central government debt, total (current LCU)",466829000000.0
294725,United Kingdom,GBR,Cereal production (metric tons),23988441.0
294726,United Kingdom,GBR,Cereal yield (kg per hectare),7164.8
294727,United Kingdom,GBR,Changes in inventories (constant LCU),
294728,United Kingdom,GBR,Changes in inventories (current LCU),6935000000.0
294729,United Kingdom,GBR,Changes in inventories (current US$),10493266757.0
294730,United Kingdom,GBR,"Charges for the use of intellectual property, payments (BoP, current US$)",5925200262.0
294731,United Kingdom,GBR,"Charges for the use of intellectual property, receipts (BoP, current US$)",6748824108.0
294732,United Kingdom,GBR,Chemicals (% of value added in manufacturing),9.89689672
294733,United Kingdom,GBR,Child employment in agriculture (% of economically active children ages 7-14),
294734,United Kingdom,GBR,"Child employment in agriculture, female (% of female economically active children ages 7-14)",
294735,United Kingdom,GBR,"Child employment in agriculture, male (% of male economically active children ages 7-14)",
294736,United Kingdom,GBR,Child employment in manufacturing (% of economically active children ages 7-14),
294737,United Kingdom,GBR,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",
294738,United Kingdom,GBR,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",
294739,United Kingdom,GBR,Child employment in services (% of economically active children ages 7-14),
294740,United Kingdom,GBR,"Child employment in services, female (% of female economically active children ages 7-14)",
294741,United Kingdom,GBR,"Child employment in services, male (% of male economically active children ages 7-14)",
294742,United Kingdom,GBR,Children (0-14) living with HIV,
294743,United Kingdom,GBR,Children (ages 0-14) newly infected with HIV,
294744,United Kingdom,GBR,"Children in employment, female (% of female children ages 7-14)",
294745,United Kingdom,GBR,"Children in employment, male (% of male children ages 7-14)",
294746,United Kingdom,GBR,"Children in employment, self-employed (% of children in employment, ages 7-14)",
294747,United Kingdom,GBR,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",
294748,United Kingdom,GBR,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",
294749,United Kingdom,GBR,"Children in employment, study and work (% of children in employment, ages 7-14)",
294750,United Kingdom,GBR,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",
294751,United Kingdom,GBR,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",
294752,United Kingdom,GBR,"Children in employment, total (% of children ages 7-14)",
294753,United Kingdom,GBR,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",
294754,United Kingdom,GBR,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",
294755,United Kingdom,GBR,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",
